"InstTerm","ADCClsTerm","InstDataPoint","Class","ADCClsID","Course","ADCClsShortTitle","ADCClsPrefix","ADCClsNumber","ADCClsSection","ADCClsStartDate","ADCClsEndDate","ADCClsCurrentStatus","ADCClsIMethod","ADCClsCUCredits","ADCClsCEUnits","ADCClsCapacity","ADCClsActiveStuCt","ClsAvailSeats","ADCClsAcadLevel","ADCClsFTEContactHrs","ADCClsFTEStuCt","ADCClsTotalFTE","ADCClsMeetDays01","ADCClsMeetDays02","ADCClsMeetDays03","ADCClsMeetDays04","ADCClsMeetDays05","ADCClsMeetDays06","ADCClsMeetDays07","ADCClsMeetDays08","ADCClsMeetDays09","ADCClsMeetDays10","ADCClsMeetDays11","ADCClsMeetDays12","ADCClsMeetDays13","ADCClsMeetDays14","ADCClsMeetDays15","ADCClsMeetDays16","ADCClsMeetDays17","ADCClsMeetDays18","ADCClsMeetDays19","ADCClsMeetDays20","ADCClsMeetDays21","ADCClsMeetDays22","ADCClsMeetDays23","ADCClsMeetDays24","ADCClsMeetDays25","ADCClsMeetDays26","ADCClsMeetDays27","ADCClsMeetDays28","ADCClsMeetDays29","ADCClsMeetDays30","ADCClsMeetDays31","ADCClsMeetDays32","ADCClsMeetDays33","ADCClsMeetDays34","ADCClsMeetDays35","ADCClsMeetDays36","ADCClsMeetDays37","ADCClsMeetDays38","ADCClsMeetDays39","ADCClsMeetDays40","ADCClsStartTime01","ADCClsStartTime02","ADCClsStartTime03","ADCClsStartTime04","ADCClsStartTime05","ADCClsStartTime06","ADCClsStartTime07","ADCClsStartTime08","ADCClsStartTime09","ADCClsStartTime10","ADCClsStartTime11","ADCClsStartTime12","ADCClsStartTime13","ADCClsStartTime14","ADCClsStartTime15","ADCClsStartTime16","ADCClsStartTime17","ADCClsStartTime18","ADCClsStartTime19","ADCClsStartTime20","ADCClsStartTime21","ADCClsStartTime22","ADCClsStartTime23","ADCClsStartTime24","ADCClsStartTime25","ADCClsStartTime26","ADCClsStartTime27","ADCClsStartTime28","ADCClsStartTime29","ADCClsStartTime30","ADCClsStartTime31","ADCClsStartTime32","ADCClsStartTime33","ADCClsStartTime34","ADCClsStartTime35","ADCClsStartTime36","ADCClsStartTime37","ADCClsStartTime38","ADCClsStartTime39","ADCClsStartTime40","ADCClsEndTime01","ADCClsEndTime02","ADCClsEndTime03","ADCClsEndTime04","ADCClsEndTime05","ADCClsEndTime06","ADCClsEndTime07","ADCClsEndTime08","ADCClsEndTime09","ADCClsEndTime10","ADCClsEndTime11","ADCClsEndTime12","ADCClsEndTime13","ADCClsEndTime14","ADCClsEndTime15","ADCClsEndTime16","ADCClsEndTime17","ADCClsEndTime18","ADCClsEndTime19","ADCClsEndTime20","ADCClsEndTime21","ADCClsEndTime22","ADCClsEndTime23","ADCClsEndTime24","ADCClsEndTime25","ADCClsEndTime26","ADCClsEndTime27","ADCClsEndTime28","ADCClsEndTime29","ADCClsEndTime30","ADCClsEndTime31","ADCClsEndTime32","ADCClsEndTime33","ADCClsEndTime34","ADCClsEndTime35","ADCClsEndTime36","ADCClsEndTime37","ADCClsEndTime38","ADCClsEndTime39","ADCClsEndTime40","ADCClsCampus01","ADCClsCampus02","ADCClsCampus03","ADCClsCampus04","ADCClsCampus05","ADCClsCampus06","ADCClsCampus07","ADCClsCampus08","ADCClsCampus09","ADCClsCampus10","ADCClsCampus11","ADCClsCampus12","ADCClsCampus13","ADCClsCampus14","ADCClsCampus15","ADCClsCampus16","ADCClsCampus17","ADCClsCampus18","ADCClsCampus19","ADCClsCampus20","ADCClsCampus21","ADCClsCampus22","ADCClsCampus23","ADCClsCampus24","ADCClsCampus25","ADCClsCampus26","ADCClsCampus27","ADCClsCampus28","ADCClsCampus29","ADCClsCampus30","ADCClsCampus31","ADCClsCampus32","ADCClsCampus33","ADCClsCampus34","ADCClsCampus35","ADCClsCampus36","ADCClsCampus37","ADCClsCampus38","ADCClsCampus39","ADCClsCampus40","ADCClsBldg01","ADCClsBldg02","ADCClsBldg03","ADCClsBldg04","ADCClsBldg05","ADCClsBldg06","ADCClsBldg07","ADCClsBldg08","ADCClsBldg09","ADCClsBldg10","ADCClsBldg11","ADCClsBldg12","ADCClsBldg13","ADCClsBldg14","ADCClsBldg15","ADCClsBldg16","ADCClsBldg17","ADCClsBldg18","ADCClsBldg19","ADCClsBldg20","ADCClsBldg21","ADCClsBldg22","ADCClsBldg23","ADCClsBldg24","ADCClsBldg25","ADCClsBldg26","ADCClsBldg27","ADCClsBldg28","ADCClsBldg29","ADCClsBldg30","ADCClsBldg31","ADCClsBldg32","ADCClsBldg33","ADCClsBldg34","ADCClsBldg35","ADCClsBldg36","ADCClsBldg37","ADCClsBldg38","ADCClsBldg39","ADCClsBldg40","ADCClsRoom01","ADCClsRoom02","ADCClsRoom03","ADCClsRoom04","ADCClsRoom05","ADCClsRoom06","ADCClsRoom07","ADCClsRoom08","ADCClsRoom09","ADCClsRoom10","ADCClsRoom11","ADCClsRoom12","ADCClsRoom13","ADCClsRoom14","ADCClsRoom15","ADCClsRoom16","ADCClsRoom17","ADCClsRoom18","ADCClsRoom19","ADCClsRoom20","ADCClsRoom21","ADCClsRoom22","ADCClsRoom23","ADCClsRoom24","ADCClsRoom25","ADCClsRoom26","ADCClsRoom27","ADCClsRoom28","ADCClsRoom29","ADCClsRoom30","ADCClsRoom31","ADCClsRoom32","ADCClsRoom33","ADCClsRoom34","ADCClsRoom35","ADCClsRoom36","ADCClsRoom37","ADCClsRoom38","ADCClsRoom39","ADCClsRoom40","ClsFTETier","InstCountry","InstState","InstShortName"
201601,2016SP,ET,DMA040461,170600,DMA040,Express/Lin Equat/Inequal,DMA,040,461,04/11/16,05/06/16,C,TR,1,,25,0,25,CU,20,0,0,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,09:20AM,09:20AM,09:20AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:20AM,09:20AM,09:20AM,09:54AM,09:54AM,09:54AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,266,266,266,266,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA04046C,170604,DMA040,Express/Lin Equat/Inequal,DMA,040,46C,04/11/16,05/06/16,A,TR,1,,24,2,22,CU,20,2,0.08,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,09:20AM,09:20AM,09:20AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:20AM,09:20AM,09:20AM,09:54AM,09:54AM,09:54AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,267,267,267,267,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA04046D,170605,DMA040,Express/Lin Equat/Inequal,DMA,040,46D,04/11/16,05/06/16,A,TR,1,,24,3,21,CU,20,3,0.12,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30AM,10:30AM,10:30AM,11:20AM,11:20AM,11:20AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20AM,11:20AM,11:20AM,11:54AM,11:54AM,11:54AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,267,267,267,267,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA04047A,170607,DMA040,Express/Lin Equat/Inequal,DMA,040,47A,04/12/16,04/12/16,A,TR,1,,30,2,28,CU,20,2,0.08,T,TH,T,TH,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:25PM,07:25PM,06:00PM,07:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:15PM,07:15PM,08:20PM,08:20PM,07:15PM,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009,2009,2009,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1,H1,H1,H1,H1,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239,2239,2239,2239,2239,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA040481,170609,DMA040,Express/Lin Equat/Inequal,DMA,040,481,04/11/16,05/06/16,A,HY,1,,25,20,5,CU,20,20,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:55PM,07:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA040482,170610,DMA040,Express/Lin Equat/Inequal,DMA,040,482,04/11/16,05/06/16,A,HY,1,,25,10,15,CU,20,10,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:55PM,07:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA040483,170611,DMA040,Express/Lin Equat/Inequal,DMA,040,483,04/11/16,05/06/16,C,HY,1,,25,0,25,CU,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:55PM,07:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05010F,170617,DMA050,Graphs/Equations of Lines,DMA,050,10F,01/11/16,01/11/16,A,TR,1,,50,13,37,CU,20,13,0.51,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,09:40AM,09:40AM,09:40AM,09:40AM,08:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,10:20AM,10:20AM,10:20AM,10:15AM,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05010G,170618,DMA050,Graphs/Equations of Lines,DMA,050,10G,01/11/16,01/11/16,A,TR,1,,50,6,44,CU,20,6,0.23,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,09:40AM,09:40AM,09:40AM,09:40AM,08:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,10:20AM,10:20AM,10:20AM,10:15AM,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106C,2106C,2106C,2106C,2106C,2106C,2106C,2106C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05010H,170619,DMA050,Graphs/Equations of Lines,DMA,050,10H,01/11/16,01/11/16,A,TR,1,,50,13,37,CU,20,13,0.51,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30AM,10:30AM,10:30AM,11:40AM,11:40AM,11:40AM,11:40AM,10:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30AM,11:30AM,11:30AM,12:20PM,12:20PM,12:20PM,12:15PM,11:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05010J,170620,DMA050,Graphs/Equations of Lines,DMA,050,10J,01/11/16,01/11/16,A,TR,1,,50,6,44,CU,20,6,0.23,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30AM,10:30AM,10:30AM,11:40AM,11:40AM,11:40AM,11:40AM,10:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30AM,11:30AM,11:30AM,12:20PM,12:20PM,12:20PM,12:15PM,11:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106A,2106A,2106A,2106A,2106A,2106A,2106A,2106A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05010K,170621,DMA050,Graphs/Equations of Lines,DMA,050,10K,01/11/16,01/11/16,A,TR,1,,50,7,43,CU,20,7,0.27,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,12:30PM,12:30PM,01:40PM,01:40PM,01:40PM,01:40PM,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:30PM,01:30PM,01:30PM,02:20PM,02:20PM,02:20PM,02:15PM,01:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05010P,170622,DMA050,Graphs/Equations of Lines,DMA,050,10P,01/11/16,01/11/16,A,TR,1,,50,5,45,CU,20,5,0.2,M,W,M,W,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:36PM,07:36PM,07:36PM,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:26PM,07:26PM,08:34PM,08:34PM,07:45PM,07:26PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05011E,170626,DMA050,Graphs/Equations of Lines,DMA,050,11E,01/12/16,01/12/16,A,TR,1,,50,5,45,CU,20,5,0.2,T,TH,T,TH,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,09:25AM,09:25AM,09:25AM,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:15AM,09:15AM,10:15AM,10:15AM,09:45AM,09:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05011F,170627,DMA050,Graphs/Equations of Lines,DMA,050,11F,01/12/16,01/12/16,A,TR,1,,50,5,45,CU,20,5,0.2,T,TH,T,TH,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,09:25AM,09:25AM,09:25AM,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:15AM,09:15AM,10:15AM,10:15AM,09:45AM,09:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106C,2106C,2106C,2106C,2106C,2106C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05011G,170628,DMA050,Graphs/Equations of Lines,DMA,050,11G,01/12/16,01/12/16,A,TR,1,,50,11,39,CU,20,11,0.43,T,TH,T,TH,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00AM,11:00AM,12:25PM,12:25PM,12:25PM,11:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:15PM,12:15PM,01:15PM,01:15PM,12:45PM,12:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05012A,170630,DMA050,Graphs/Equations of Lines,DMA,050,12A,01/11/16,01/11/16,A,TR,1,,48,4,44,CU,20,4,0.16,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,09:40AM,09:40AM,09:40AM,09:40AM,08:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,10:20AM,10:20AM,10:20AM,10:15AM,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,2308,2308,2308,2308,2308,2308,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05012B,170631,DMA050,Graphs/Equations of Lines,DMA,050,12B,01/11/16,01/11/16,A,TR,1,,48,7,41,CU,20,7,0.27,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30AM,10:30AM,10:30AM,11:40AM,11:40AM,11:40AM,11:40AM,10:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30AM,11:30AM,11:30AM,12:20PM,12:20PM,12:20PM,12:15PM,11:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,2308,2308,2308,2308,2308,2308,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05012C,170632,DMA050,Graphs/Equations of Lines,DMA,050,12C,01/11/16,01/11/16,A,TR,1,,48,5,43,CU,20,5,0.2,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,12:30PM,12:30PM,01:40PM,01:40PM,01:40PM,01:40PM,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:30PM,01:30PM,01:30PM,02:20PM,02:20PM,02:20PM,02:15PM,01:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,2308,2308,2308,2308,2308,2308,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05012E,170634,DMA050,Graphs/Equations of Lines,DMA,050,12E,01/11/16,01/11/16,A,TR,1,,48,6,42,CU,20,6,0.23,M,W,M,W,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:36PM,07:36PM,07:36PM,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:26PM,07:26PM,08:34PM,08:34PM,07:45PM,07:26PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,2308,2308,2308,2308,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05012G,170636,DMA050,Graphs/Equations of Lines,DMA,050,12G,01/12/16,01/12/16,A,TR,1,,48,5,43,CU,20,5,0.2,T,TH,T,TH,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,09:25AM,09:25AM,09:25AM,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:15AM,09:15AM,10:15AM,10:15AM,09:45AM,09:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,2308,2308,2308,2308,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05014A,170637,DMA050,Graphs/Equations of Lines,DMA,050,14A,01/11/16,01/11/16,A,TR,1,,30,8,22,CU,20,8,0.31,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,09:40AM,09:40AM,09:40AM,09:40AM,08:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,10:20AM,10:20AM,10:20AM,10:15AM,09:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,2005,2005,2005,2005,2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL,CL,CL,CL,CL,CL,CL,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,1121,1121,1121,1121,1121,1121,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05014B,170638,DMA050,Graphs/Equations of Lines,DMA,050,14B,01/11/16,01/11/16,A,TR,1,,30,6,24,CU,20,6,0.23,M,W,F,M,W,F,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30AM,10:30AM,10:30AM,11:40AM,11:40AM,11:40AM,10:30AM,11:40AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30AM,11:30AM,11:30AM,12:20PM,12:20PM,12:20PM,11:30AM,12:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,2005,2005,2005,2005,2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL,CL,CL,CL,CL,CL,CL,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,1121,1121,1121,1121,1121,1121,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201601,2016SP,ET,DMA05014D,170640,DMA050,Graphs/Equations of Lines,DMA,050,14D,01/11/16,01/11/16,A,TR,1,,22,0,22,CU,20,0,0,M,W,M,W,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:00PM,03:00PM,04:36PM,04:36PM,03:00PM,04:36PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:26PM,04:26PM,05:34PM,05:34PM,04:26PM,04:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,2008,2008,2008,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP,HP,HP,HP,HP,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,106,106,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
